"centroid_id","out003_land_imperviousness_density_change_2024pr","out003_land_imperviousness_density_change_2024pr_sd","out003_land_imperviousness_density_change_2024pr_label","out009_tree_cover_density_2024pr","out009_tree_cover_density_2024pr_sd","out009_tree_cover_density_2024pr_label","out010_tree_cover_density_change_2024pr","out010_tree_cover_density_change_2024pr_sd","out010_tree_cover_density_change_2024pr_label","out011_grassland_2024pr","out011_grassland_2024pr_sd","out011_grassland_2024pr_label","out012_grassland_change_2024pr","out012_grassland_change_2024pr_sd","out012_grassland_change_2024pr_label","out017_land_use_and_cover_nature_2k_2024pr","out017_land_use_and_cover_nature_2k_2024pr_sd","out017_land_use_and_cover_nature_2k_2024pr_label","out040_plant_phenology_index_total_productivity_2024pr","out040_plant_phenology_index_total_productivity_2024pr_sd","out040_plant_phenology_index_total_productivity_2024pr_label","out057_temperature_avg_absolute_change_2024pr_rcp85","out057_temperature_avg_absolute_change_2024pr_rcp85_sd","out057_temperature_avg_absolute_change_2024pr_rcp85_label","out058_potential_evapotranspiration_relative_change_2024pr_rcp85","out058_potential_evapotranspiration_relative_change_2024pr_rcp85_sd","out058_potential_evapotranspiration_relative_change_2024pr_rcp85_label","out059_precipitation_cum_relative_change_2024pr_rcp85","out059_precipitation_cum_relative_change_2024pr_rcp85_sd","out059_precipitation_cum_relative_change_2024pr_rcp85_label","out065_number_species_cum_all_2024pr","out065_number_species_cum_all_2024pr_sd","out065_number_species_cum_all_2024pr_label","out147_land_use_and_cover_change_2024pr","out147_land_use_and_cover_change_2024pr_sd","out147_land_use_and_cover_change_2024pr_label","attention_level"
1,-0.0254798747739741,0.208657249836852,"H",-0.669968389013005,0.314920588738755,"M",0,0,"M",0.192073170731707,0.394532163019942,"H",0.0609756097560976,0.509183215359568,"H",0.0152439024390244,0.122708731084706,"H",0.0184346675272814,0.671389529220973,"M",-0.237101073334477,0,"M",-1.59068609692304,0,"L",2.09043472376981,0,"H",-1.36955057334988,0.550449897961914,"L",0,0,"M","medium attention"
2,-0.0315663218151344,0.248218703851843,"H",-0.740875538113416,0.0784481615890178,"M",0,0,"M",0.487535953978907,0.499964475861993,"H",0.0584851390220518,0.540390130428394,"H",0.00910834132310642,0.0950247765617199,"H",1.45358693333562,0.798521868576592,"H",0.636345066308848,0.408719793025337,"H",0.727303438224246,0.253475090868936,"H",-0.624230416901058,0.428156394888046,"L",0.0117937934673585,0.697524416630411,"L",0.000479386385426654,0.0218948940492219,"H","closer attention"
3,-0.0338095372387801,0.146427222294127,"H",1.25420190754124,0.341138866042591,"H",0.00380047505938242,0.0615453563911229,"H",0.0128266033254157,0.112552652888125,"H",-0.00475059382422803,0.204456636451469,"L",0.00997624703087886,0.0994053106495734,"H",0.0707989896781928,0.521318556491035,"M",-0.203384704286987,0.310737946069078,"M",0.567332560198209,0.152313467231957,"M",-1.07070455402005,0.187327613341433,"L",0.424286619102495,0.507191331909792,"M",0,0,"M","medium attention"
4,-0.0285880955041137,0.278537613285832,"H",-0.661192968841114,0.340222816464769,"M",0,0,"M",0.30722525804493,0.461483699603305,"H",-0.0412871888281724,0.494927164983832,"L",0.0303582270795386,0.171623101152921,"H",-0.21259280626599,0.769615576786706,"M",1.14037687590325,0.388404362312218,"H",0.980264156031054,0.488581476836734,"H",-0.476763145069621,0.4724610376278,"L",-1.78971816816475,0.565528688106819,"L",0.00303582270795386,0.0425837812357936,"H","closer attention"
5,-0.0370010440370057,0,"H",-0.704556248749679,0.235445663704684,"M",0,0,"M",0.0453752181500873,0.208216566498352,"H",-0.0340314136125654,0.224430915191169,"L",0.037521815008726,0.19011961749384,"H",-1.11706886471566,0.536226911840521,"L",-0.224997360027474,0.256196980084384,"M",0.591804669765821,0.208026205309862,"M",-1.11060791376121,0.157522424572694,"L",-2.73803222134709,0.530724022172974,"L",0.0043630017452007,0.0659375448261955,"H","medium attention"
6,-0.0370010440370059,0,"H",-0.628697358833217,0.46374186247048,"M",0,0,"M",0.22029702970297,0.414703621662703,"H",0.0420792079207921,0.431947990883875,"H",0,0,"M",1.56908701500947,0.555441234541408,"H",-0.237101073334479,0,"M",-1.59068609692304,0,"L",2.09043472376977,0,"H",0.297332399095754,0.279918819978125,"M",0,0,"M","medium attention"
7,-0.0259490157495927,0.336953241282388,"H",-0.725261188224736,0.152720274529839,"M",0.00562429696287964,0.0747925311903267,"H",0.0335208098987627,0.180012375390342,"H",-0.0231721034870641,0.242164924972168,"L",0.0483689538807649,0.214568767139118,"H",-1.05924758910081,0.399421613880664,"L",-0.144573818017422,0.320327036174353,"M",0.672975463888551,0.29477391586124,"H",-1.13455687485271,0.209085131595255,"L",0.0390316680995927,0.3632062655422,"L",0.00112485939257593,0.0335238261222543,"H","closer attention"
8,-0.0186572721462152,0.391233557017955,"H",-0.725418355347471,0.147990014773773,"M",0,0,"M",0.529075022597168,0.499229140652108,"H",-0.385055739680627,0.519046154396949,"L",0.0138595962639349,0.116925733078802,"H",0.109308968566886,0.492461106851132,"M",0.11403553430948,0.406681850158531,"M",0.869074104676919,0.364261832219581,"H",-1.14643607853402,0.337580300223748,"L",-0.230597321915102,0.48707911972036,"L",0.000903886712865321,0.0300556463011777,"H","closer attention"
9,-0.0308768223583146,0.230170338308001,"H",-0.666580553622515,0.293104657051529,"M",0.0220562077552472,0.146892503265893,"H",0.023834934187122,0.152561823894869,"H",0.0113838491639986,0.289579224021008,"H",0.0345072927783707,0.182560663734655,"H",-0.98124221491399,0.288593118124141,"L",-0.94188151388045,0,"L",-0.977366546961508,0,"L",0.700208134152773,0,"M",0.716213400963055,0.385068383923544,"H",0.000711490572749911,0.0266690339768397,"H","closer attention"
10,-0.0370010440370056,0,"H",-0.707768787014725,0.24540686492138,"M",0,0,"M",0.421257290991575,0.493920734394468,"H",-0.183408943616332,0.510013395310324,"L",0,0,"M",0.234660878876449,0.375947752713982,"M",-0.237101073334482,0,"M",-1.59068609692304,0,"L",2.09043472376974,0,"H",0.307937200796538,0.22079124816624,"M",0,0,"M","medium attention"
11,-0.0337078470711892,0.179609267982814,"H",-0.739749966958939,0.0901641897791526,"M",0,0,"M",0.139869281045752,0.346883749320876,"H",0.0903828197945845,0.3832149540561,"H",0.0255835667600373,0.15790409755846,"H",-0.532662557458137,0.541768752480965,"L",0.817981500345418,0.160253583438157,"H",0.651047462367155,0.101481221592084,"M",-0.416731081626412,0.230102333564383,"L",0.730949871319062,0.560806995436231,"H",0.00298786181139122,0.054584712945817,"H","closer attention"
12,-0.0370010440370083,0,"L",1.36354715425448,0.315674858676281,"H",0.0010872519706442,0.0329600537310983,"H",0.0010872519706442,0.0329600537310983,"H",0.00190269094862734,0.0824230013961613,"H",0.000271812992661049,0.0164867520349233,"H",0.0389092461764544,0.627399563535747,"M",-0.942852855179066,0.0907441676284501,"L",-0.981233597779783,0.046495215419892,"L",0.706530545325871,0.107510269187659,"H",-1.00082894995989,0.342615687560466,"L",0,0,"M","closer attention"
13,-0.00260792896738616,0.417021495342529,"H",-0.692422922443662,0.268471544903069,"M",0,0,"M",0.0477815699658703,0.213668688134943,"H",-0.0546075085324232,0.293340934139883,"L",0.180887372013652,0.385583392199389,"H",-0.59699095787781,0.640501994748299,"L",-1.14476596758271,0.422764282097504,"L",-0.992241936966771,0.0309968726620388,"L",0.634678436864305,0.136548734635392,"M",-2.2075594801835,0.722634307359046,"L",0.0068259385665529,0.0581197430342399,"H","low attention"
14,-0.037001044037005,0,"H",1.28665247557395,0.31270914408217,"H",0.0021953896816685,0.0468078068492294,"H",0.00951335528723015,0.0970802532774146,"H",0.0190267105744603,0.168965000734048,"H",0.0031101353823637,0.0556868904769985,"H",-0.0238629150905654,0.568936406901992,"M",-1.6784028776306,0.497550158970448,"L",-1.04838454903845,0.118548404251668,"L",0.476342334239306,0.18772379815835,"M",-0.00781317860981596,0.582661852065277,"L",0,0,"M","closer attention"
15,-0.0370010440370056,0,"H",-0.726360179332568,0.168772941933383,"M",0,0,"M",0.0741641337386018,0.262117495250193,"H",0.0753799392097264,0.411700000279236,"H",0.00364741641337386,0.0603019344446048,"H",-0.834539680148727,0.392707342831842,"L",-0.237101073334482,0,"M",-1.59068609692304,0,"L",2.09043472376974,0,"H",0.178300411823448,0.339013407923982,"M",0.00182370820668693,0.042678912633342,"H","closer attention"
16,-0.0370010440370065,0,"L",-0.228155391989473,0.905299755318141,"M",0,0,"M",0.184143222506394,0.388097555735733,"H",-0.0230179028132992,0.443739467551944,"L",0,0,"M",3.2854651520424,0.852305618589588,"H",-0.845103601060952,0.408836993580225,"L",-0.937346380403083,0.432278629445292,"M",0.715785287769487,0.543879015051196,"H",0.715838795405249,0.519833411685138,"H",0,0,"M","medium attention"
17,-0.0215508180123152,0.332090020486751,"H",-0.574491508872602,0.332608059606675,"M",0.025974025974026,0.159230195908877,"H",0.83982683982684,0.367164151870875,"H",-0.668831168831169,0.471143826295926,"L",0.012987012987013,0.113340884120357,"H",-0.585380018800582,0.412536984701078,"L",-1.02142243980653,0.282516354303078,"L",-0.983198449174473,0.02071396243748,"L",0.674517191831359,0.0912500235414687,"M",-0.969468026656894,0.375743029142767,"L",0.00649350649350649,0.0566704420601785,"H","low attention"
18,-0.0370010440370057,0,"H",1.3709996559878,0.348028918946503,"H",0,0,"M",0.0389380530973451,0.1935330131013,"H",0.0424778761061947,0.371673092198025,"H",0.00530973451327434,0.0727063910729476,"H",1.30982773116122,0.713610511693508,"H",0.0563501329797284,0.467731708871635,"M",0.712178690859022,0.301776140734078,"H",-1.02974948147115,0.339530895720073,"L",-0.381296203382674,0.8710092925525,"L",0,0,"M","closer attention"
19,-0.0370010440370064,0,"L",-0.704366110707026,0.197317702876796,"M",0.00405679513184584,0.0636282139721459,"H",0.188640973630832,0.39162053729129,"H",0.0649087221095335,0.38234120698923,"H",0.00608519269776876,0.0778489315410737,"H",0.674277634405026,0.519068160336739,"H",-1.02080554919859,0.28148615589381,"L",-0.983153219053502,0.0206384287884445,"L",0.674716441473515,0.0909172795156229,"M",-0.862519763063374,0.408725032740602,"L",0.00101419878296146,0.0225188674555523,"H","closer attention"
