"centroid_id","out003_land_imperviousness_density_change_2024pr","out003_land_imperviousness_density_change_2024pr_sd","out003_land_imperviousness_density_change_2024pr_label","out009_tree_cover_density_2024pr","out009_tree_cover_density_2024pr_sd","out009_tree_cover_density_2024pr_label","out010_tree_cover_density_change_2024pr","out010_tree_cover_density_change_2024pr_sd","out010_tree_cover_density_change_2024pr_label","out011_grassland_2024pr","out011_grassland_2024pr_sd","out011_grassland_2024pr_label","out012_grassland_change_2024pr","out012_grassland_change_2024pr_sd","out012_grassland_change_2024pr_label","out017_land_use_and_cover_nature_2k_2024pr","out017_land_use_and_cover_nature_2k_2024pr_sd","out017_land_use_and_cover_nature_2k_2024pr_label","out040_plant_phenology_index_total_productivity_2024pr","out040_plant_phenology_index_total_productivity_2024pr_sd","out040_plant_phenology_index_total_productivity_2024pr_label","out057_temperature_avg_absolute_change_2024pr_rcp85","out057_temperature_avg_absolute_change_2024pr_rcp85_sd","out057_temperature_avg_absolute_change_2024pr_rcp85_label","out058_potential_evapotranspiration_relative_change_2024pr_rcp85","out058_potential_evapotranspiration_relative_change_2024pr_rcp85_sd","out058_potential_evapotranspiration_relative_change_2024pr_rcp85_label","out059_precipitation_cum_relative_change_2024pr_rcp85","out059_precipitation_cum_relative_change_2024pr_rcp85_sd","out059_precipitation_cum_relative_change_2024pr_rcp85_label","out065_number_species_cum_all_2024pr","out065_number_species_cum_all_2024pr_sd","out065_number_species_cum_all_2024pr_label","out147_land_use_and_cover_change_2024pr","out147_land_use_and_cover_change_2024pr_sd","out147_land_use_and_cover_change_2024pr_label","attention_level"
1,-0.0262348231872213,0.201705082971666,"H",-0.680523236854286,0.288011992095396,"M",0,0,"M",0.182336182336182,0.386672561110392,"H",0.0541310541310541,0.489814862900872,"H",0.0142450142450142,0.118668505013816,"H",-0.050545862455571,0.753553843456697,"M",-0.237101073334477,0,"M",-1.59068609692304,0,"L",2.09043472376981,0,"H",-1.34623479990097,0.544484113508718,"L",0,0,"M","medium attention"
2,-0.0286890306994694,0.276862186874039,"H",-0.641577346286138,0.383186184478351,"M",0,0,"M",0.307738452309538,0.461696187689497,"H",-0.0383923215356929,0.498221863092111,"L",0.02999400119976,0.170621876363744,"H",-0.184575487362927,0.777295489203153,"M",1.13101364900409,0.401081447454435,"H",0.980743878584816,0.487823273719634,"H",-0.48432490447326,0.477204810522163,"L",-1.79348600909936,0.563654775504518,"L",0.002999400119976,0.0423286957870767,"H","closer attention"
3,-0.0348155782561803,0.121170232845247,"H",1.31883861196558,0.329616711028634,"H",0.00162654521795706,0.0403041934509702,"H",0.0156148340923878,0.124000052438456,"H",0.0136629798308393,0.256021625733421,"H",0.00910865322055953,0.0950190651906173,"H",0.498583326144392,0.763330844758644,"H",-0.127199095154789,0.377207258036338,"M",0.613996402353513,0.222687441683606,"M",-1.063063408476,0.240023714711106,"L",0.163964079381627,0.737523135671871,"M",0,0,"M","closer attention"
4,-0.0188649168682438,0.389017123468197,"H",-0.724225856502997,0.154328357662322,"M",0,0,"M",0.535597259457849,0.498805524209346,"H",-0.379803395889187,0.519796039995172,"L",0.0125111706881144,0.111167992944345,"H",0.146539921905901,0.495788298324807,"M",0.128651948596457,0.41363115893473,"M",0.865126669793253,0.36147948824755,"H",-1.13206888293487,0.347880662759767,"L",-0.236390694639368,0.489431188477141,"L",0.000893655049151028,0.0298851548031465,"H","closer attention"
5,-0.0370010440370057,0,"H",-0.703308524479239,0.238871762539903,"M",0,0,"M",0.0445414847161572,0.206384935261851,"H",-0.0349344978165939,0.222436091409774,"L",0.0375545851528384,0.190199455574204,"H",-1.11879111080282,0.533262663599523,"L",-0.224920003485571,0.256295539977506,"M",0.591862541226086,0.208107876777659,"M",-1.11061072213026,0.157591228045639,"L",-2.73841828238489,0.530794921097215,"L",0.00436681222707424,0.0659662311554457,"H","medium attention"
6,-0.0250470906379567,0.296793153376786,"H",-0.500989143725177,0.512906659162468,"M",0.0133451957295374,0.114799069748019,"H",0.922597864768683,0.26734740362528,"H",-0.680604982206406,0.466449796691531,"L",0.0169039145907473,0.128968873293202,"H",0.00999812220909431,0.551597102903091,"M",-1.11379260156555,0.351609358309985,"L",-1.08168734395752,0.264632416487669,"L",0.72026608134114,0.177275514455558,"H",0.679961191555942,0.346278113350861,"H",0.000444839857651246,0.0149137496567973,"H","closer attention"
7,-0.0263028154356229,0.331520582781379,"H",-0.703862519549292,0.228537007333747,"M",0.00609756097560976,0.0778569250776647,"H",0.0389808362369338,0.193570375769196,"H",-0.0276567944250871,0.250239522421171,"L",0.0474738675958188,0.212673339229276,"H",-1.04665551585439,0.404771303480817,"L",-0.145320659713666,0.318489651027786,"M",0.674307734126751,0.296127741900458,"H",-1.13642294836897,0.207709240800728,"L",0.0438981544886525,0.36530543886906,"L",0.00108885017421603,0.0329833517378075,"H","closer attention"
8,-0.0337461400591638,0.178562129866758,"H",-0.737523619046444,0.107834525526387,"M",0,0,"M",0.140273163528977,0.347302268551203,"H",0.0913621262458472,0.384241879005586,"H",0.0252860834256183,0.157007156811848,"H",-0.522783633725636,0.549355411357372,"L",0.818454949832384,0.160843582235847,"H",0.65073342671276,0.1017354795385,"M",-0.415968344831539,0.231285409473669,"L",0.726915970190565,0.56199364661878,"H",0.002953119232189,0.054267318588341,"H","closer attention"
9,-0.0309157887740857,0.229437177772945,"H",-0.665476375527304,0.294966593525395,"M",0.0219158713326264,0.146434783019601,"H",0.0240367621067515,0.153190376442161,"H",0.0116648992576882,0.290475308143241,"H",0.0346412159773772,0.182901687168546,"H",-0.979861239690806,0.289198348122303,"L",-0.941881513880451,0,"L",-0.977366546961508,0,"L",0.700208134152773,0,"M",0.712405811007047,0.387449440513205,"H",0.000706963591375044,0.0265840855447273,"H","closer attention"
10,-0.0370010440370056,0,"H",-0.667244087019945,0.375944669660466,"M",0,0,"M",0.334378920953576,0.4719209419755,"H",-0.07465495608532,0.480711481115741,"L",0,0,"M",1.00190863898728,0.615849688805109,"H",-0.237101073334482,0,"M",-1.59068609692304,0,"L",2.09043472376974,0,"H",0.315581088732827,0.233330313676439,"M",0,0,"M","medium attention"
