"centroid_id","out003_land_imperviousness_density_change_2024pr","out003_land_imperviousness_density_change_2024pr_sd","out003_land_imperviousness_density_change_2024pr_label","out009_tree_cover_density_2024pr","out009_tree_cover_density_2024pr_sd","out009_tree_cover_density_2024pr_label","out010_tree_cover_density_change_2024pr","out010_tree_cover_density_change_2024pr_sd","out010_tree_cover_density_change_2024pr_label","out011_grassland_2024pr","out011_grassland_2024pr_sd","out011_grassland_2024pr_label","out012_grassland_change_2024pr","out012_grassland_change_2024pr_sd","out012_grassland_change_2024pr_label","out017_land_use_and_cover_nature_2k_2024pr","out017_land_use_and_cover_nature_2k_2024pr_sd","out017_land_use_and_cover_nature_2k_2024pr_label","out040_plant_phenology_index_total_productivity_2024pr","out040_plant_phenology_index_total_productivity_2024pr_sd","out040_plant_phenology_index_total_productivity_2024pr_label","out057_temperature_avg_absolute_change_2024pr_rcp85","out057_temperature_avg_absolute_change_2024pr_rcp85_sd","out057_temperature_avg_absolute_change_2024pr_rcp85_label","out058_potential_evapotranspiration_relative_change_2024pr_rcp85","out058_potential_evapotranspiration_relative_change_2024pr_rcp85_sd","out058_potential_evapotranspiration_relative_change_2024pr_rcp85_label","out059_precipitation_cum_relative_change_2024pr_rcp85","out059_precipitation_cum_relative_change_2024pr_rcp85_sd","out059_precipitation_cum_relative_change_2024pr_rcp85_label","out065_number_species_cum_all_2024pr","out065_number_species_cum_all_2024pr_sd","out065_number_species_cum_all_2024pr_label","out147_land_use_and_cover_change_2024pr","out147_land_use_and_cover_change_2024pr_sd","out147_land_use_and_cover_change_2024pr_label","attention_level"
1,-0.00866540756732696,0.36176518896256,"H",-0.71433004044666,0.189118621397736,"M",0,0,"M",0.190184049079755,0.393655662643956,"H",-0.128834355828221,0.41792017761981,"L",0.049079754601227,0.216700310253901,"H",0.268980890466929,0.448551943261117,"M",-1.0214511445795,0.283127130873017,"L",-0.983200553794553,0.0207587442801406,"L",0.674507920469999,0.0914472984090531,"M",-2.01716243197994,0.589441935085451,"L",0.00306748466257669,0.0391630224993979,"H","medium attention"
2,-0.0315663218151344,0.248218703851843,"H",-0.740875538113416,0.0784481615890178,"M",0,0,"M",0.487535953978907,0.499964475861993,"H",0.0584851390220518,0.540390130428394,"H",0.00910834132310642,0.0950247765617199,"H",1.45358693333562,0.798521868576592,"H",0.636345066308848,0.408719793025337,"H",0.727303438224246,0.253475090868936,"H",-0.624230416901058,0.428156394888046,"L",0.0117937934673585,0.697524416630411,"L",0.000479386385426654,0.0218948940492219,"H","closer attention"
3,-0.0338095372387801,0.146427222294127,"H",1.25420190754124,0.341138866042591,"H",0.00380047505938242,0.0615453563911229,"H",0.0128266033254157,0.112552652888125,"H",-0.00475059382422803,0.204456636451469,"L",0.00997624703087886,0.0994053106495734,"H",0.0707989896781928,0.521318556491035,"M",-0.203384704286987,0.310737946069078,"M",0.567332560198209,0.152313467231957,"M",-1.07070455402005,0.187327613341433,"L",0.424286619102495,0.507191331909792,"M",0,0,"M","medium attention"
4,-0.0285880955041137,0.278537613285832,"H",-0.661192968841114,0.340222816464769,"M",0,0,"M",0.30722525804493,0.461483699603305,"H",-0.0412871888281724,0.494927164983832,"L",0.0303582270795386,0.171623101152921,"H",-0.21259280626599,0.769615576786706,"M",1.14037687590325,0.388404362312218,"H",0.980264156031054,0.488581476836734,"H",-0.476763145069621,0.4724610376278,"L",-1.78971816816475,0.565528688106819,"L",0.00303582270795386,0.0425837812357936,"H","closer attention"
5,-0.0370010440370057,0,"H",-0.704556248749679,0.235445663704684,"M",0,0,"M",0.0453752181500873,0.208216566498352,"H",-0.0340314136125654,0.224430915191169,"L",0.037521815008726,0.19011961749384,"H",-1.11706886471566,0.536226911840521,"L",-0.224997360027474,0.256196980084384,"M",0.591804669765821,0.208026205309862,"M",-1.11060791376121,0.157522424572694,"L",-2.73803222134709,0.530724022172974,"L",0.0043630017452007,0.0659375448261955,"H","medium attention"
6,-0.0370010440370059,0,"H",-0.628697358833217,0.46374186247048,"M",0,0,"M",0.22029702970297,0.414703621662703,"H",0.0420792079207921,0.431947990883875,"H",0,0,"M",1.56908701500947,0.555441234541408,"H",-0.237101073334479,0,"M",-1.59068609692304,0,"L",2.09043472376977,0,"H",0.297332399095754,0.279918819978125,"M",0,0,"M","medium attention"
7,-0.0259490157495927,0.336953241282388,"H",-0.725261188224736,0.152720274529839,"M",0.00562429696287964,0.0747925311903267,"H",0.0335208098987627,0.180012375390342,"H",-0.0231721034870641,0.242164924972168,"L",0.0483689538807649,0.214568767139118,"H",-1.05924758910081,0.399421613880664,"L",-0.144573818017422,0.320327036174353,"M",0.672975463888551,0.29477391586124,"H",-1.13455687485271,0.209085131595255,"L",0.0390316680995927,0.3632062655422,"L",0.00112485939257593,0.0335238261222543,"H","closer attention"
8,-0.0186572721462152,0.391233557017955,"H",-0.725418355347471,0.147990014773773,"M",0,0,"M",0.529075022597168,0.499229140652108,"H",-0.385055739680627,0.519046154396949,"L",0.0138595962639349,0.116925733078802,"H",0.109308968566886,0.492461106851132,"M",0.11403553430948,0.406681850158531,"M",0.869074104676919,0.364261832219581,"H",-1.14643607853402,0.337580300223748,"L",-0.230597321915102,0.48707911972036,"L",0.000903886712865321,0.0300556463011777,"H","closer attention"
9,-0.030879000246536,0.230129422638817,"H",-0.666608938421359,0.293056382640288,"M",0.0220483641536273,0.146866961753866,"H",0.0238264580369844,0.15253534714255,"H",0.0113798008534851,0.289527790804367,"H",0.0344950213371266,0.182529348264038,"H",-0.981713729215257,0.288387873591812,"L",-0.94188151388045,0,"L",-0.977366546961508,0,"L",0.700208134152773,0,"M",0.715142204044836,0.385988183345522,"H",0.000711237553342817,0.0266642932390064,"H","closer attention"
10,-0.0370010440370056,0,"H",-0.707768787014725,0.24540686492138,"M",0,0,"M",0.421257290991575,0.493920734394468,"H",-0.183408943616332,0.510013395310324,"L",0,0,"M",0.234660878876449,0.375947752713982,"M",-0.237101073334482,0,"M",-1.59068609692304,0,"L",2.09043472376974,0,"H",0.307937200796538,0.22079124816624,"M",0,0,"M","medium attention"
